Threshold,f1_score
0.0,0.7338418978958839
0.05,0.7339680233573379
0.1,0.43508196721311476
0.15,0.43583038927186735
0.2,0.43648646432846344
0.25,0.43582383334700237
0.3,0.43579485834207765
0.35,0.4356351236146633
0.4,0.4369240859157239
0.45,0.43595586668196795
0.5,0.43598360655737706
0.55,0.4360423622447724
0.6,0.43602043410166214
0.65,0.4357320261973655
0.7,0.43634693911018546
0.75,0.4360867747936763
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
