Threshold,precision
0.0,NaN
0.05,0.01735746517780864
0.1,0.025613070650922103
0.15,0.03284761365594309
0.2,0.03284761365594309
0.25,0.03284761365594309
0.3,0.03284761365594309
0.35,0.03284761365594309
0.4,0.03284761365594309
0.45,0.03284761365594309
0.5,0.03284761365594309
0.55,0.03284761365594309
0.6,0.029017000395632687
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,NaN
