Threshold,f1_score
0.0,0.0
0.05,0.03347778431073656
0.1,0.048774782151002984
0.15,0.06195198663006958
0.2,0.06195198663006958
0.25,0.06195198663006958
0.3,0.06195198663006958
0.35,0.06195198663006958
0.4,0.06195198663006958
0.45,0.06195198663006958
0.5,0.06195198663006958
0.55,0.06195198663006958
0.6,0.054853545275942134
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
