Threshold,precision
0.0,NaN
0.05,0.6923076923076923
0.1,0.6923076923076923
0.15,0.6827794561933535
0.2,0.6827794561933535
0.25,0.6827794561933535
0.3,0.6827794561933535
0.35,0.7554744525547445
0.4,0.7554744525547445
0.45,0.7554744525547445
0.5,0.7574468085106383
0.55,0.7574468085106383
0.6,0.7024793388429752
0.65,0.7024793388429752
0.7,0.8472222222222222
0.75,0.8472222222222222
0.8,0.8472222222222222
0.85,0.6428571428571429
0.9,0.6428571428571429
0.95,0.3333333333333333
1.0,NaN
