Threshold,recall
0.0,0.0
0.05,0.8127090301003345
0.1,0.8127090301003345
0.15,0.7558528428093646
0.2,0.7558528428093646
0.25,0.7558528428093646
0.3,0.7558528428093646
0.35,0.6923076923076923
0.4,0.6923076923076923
0.45,0.6923076923076923
0.5,0.5953177257525084
0.55,0.5953177257525084
0.6,0.2842809364548495
0.65,0.2842809364548495
0.7,0.2040133779264214
0.75,0.2040133779264214
0.8,0.2040133779264214
0.85,0.030100334448160536
0.9,0.030100334448160536
0.95,0.0033444816053511705
1.0,0.0
