Threshold,f1_score
0.0,0.0
0.05,0.03988824625036761
0.1,0.05752280602977351
0.15,0.07273162556858989
0.2,0.07273162556858989
0.25,0.07273162556858989
0.3,0.07273162556858989
0.35,0.07273162556858989
0.4,0.07273162556858989
0.45,0.07273162556858989
0.5,0.07273162556858989
0.55,0.07273162556858989
0.6,0.06475803961356918
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
