Threshold,recall
0.0,0.0
0.05,0.7983193277310925
0.1,0.819327731092437
0.15,0.819327731092437
0.2,0.7983193277310925
0.25,0.7815126050420168
0.3,0.7815126050420168
0.35,0.7815126050420168
0.4,0.7815126050420168
0.45,0.7815126050420168
0.5,0.7815126050420168
0.55,0.7815126050420168
0.6,0.0
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
