Threshold,recall
0.0,0.0
0.05,0.2526595744680851
0.1,0.2546419098143236
0.15,0.17819148936170212
0.2,0.17819148936170212
0.25,0.3670212765957447
0.3,0.3670212765957447
0.35,0.3670212765957447
0.4,0.3670212765957447
0.45,0.3670212765957447
0.5,0.3670212765957447
0.55,0.3670212765957447
0.6,0.3670212765957447
0.65,0.3670212765957447
0.7,0.3670212765957447
0.75,0.3670212765957447
0.8,0.3670212765957447
0.85,0.3670212765957447
0.9,0.3670212765957447
0.95,0.3670212765957447
1.0,0.3670212765957447
