Threshold,precision
0.0,0.6889179128844772
0.05,0.6885333681598538
0.1,0.45774720021851956
0.15,0.45774720021851956
0.2,0.4587032231630702
0.25,0.4579520622780661
0.3,0.458447145588637
0.35,0.45771305654192845
0.4,0.4582081398524993
0.45,0.45726918874624417
0.5,0.4577984157334062
0.55,0.4575594099972685
0.6,0.4578837749248839
0.65,0.45807156514613495
0.7,0.4583105708822726
0.75,0.45774720021851956
0.8,NaN
0.85,NaN
0.9,NaN
0.95,NaN
1.0,NaN
