Threshold,recall
0.0,0.7838058725630053
0.05,0.783675714243244
0.1,0.4215747932454954
0.15,0.4214555171329771
0.2,0.42220965131444554
0.25,0.4215778720729216
0.3,0.42176849379613635
0.35,0.42094107672742687
0.4,0.421681068342498
0.45,0.42105511365422704
0.5,0.4214695481335953
0.55,0.4209319491778305
0.6,0.42136932068120403
0.65,0.421648123703564
0.7,0.4216693368516948
0.75,0.4211708527716256
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
