Threshold,precision
0.0,NaN
0.05,0.7123744227015189
0.1,0.7123744227015189
0.15,0.7123744227015189
0.2,0.7123744227015189
0.25,0.7123744227015189
0.3,0.7123744227015189
0.35,0.8423086833290389
0.4,0.8423086833290389
0.45,0.8423086833290389
0.5,0.8423086833290389
0.55,0.9746630727762803
0.6,0.9988776655443322
0.65,1.0
0.7,1.0
0.75,NaN
0.8,NaN
0.85,NaN
0.9,NaN
0.95,NaN
1.0,NaN
