Threshold,recall
0.0,0.0
0.05,0.469701598940829
0.1,0.5096241979835013
0.15,0.5436398818616968
0.2,0.5436398818616968
0.25,0.5436398818616968
0.3,0.5436398818616968
0.35,0.5436398818616968
0.4,0.5436398818616968
0.45,0.5436398818616968
0.5,0.5436398818616968
0.55,0.5436398818616968
0.6,0.5004582951420715
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
