Threshold,f1_score
0.0,0.0
0.05,0.2973737373737374
0.1,0.2973737373737374
0.15,0.3870588235294118
0.2,0.3870588235294118
0.25,0.5964467005076142
0.3,0.5964467005076142
0.35,0.5964467005076142
0.4,0.5964467005076142
0.45,0.5964467005076142
0.5,0.5964467005076142
0.55,0.5964467005076142
0.6,0.5964467005076142
0.65,0.5964467005076142
0.7,0.5964467005076142
0.75,0.5964467005076142
0.8,0.5964467005076142
0.85,0.5964467005076142
0.9,0.5964467005076142
0.95,0.5964467005076142
1.0,0.5964467005076142
