Threshold,precision
0.0,NaN
0.05,0.6878453038674033
0.1,0.6878453038674033
0.15,0.6735294117647059
0.2,0.6735294117647059
0.25,0.6735294117647059
0.3,0.6735294117647059
0.35,0.7517482517482518
0.4,0.7517482517482518
0.45,0.7517482517482518
0.5,0.7418032786885246
0.55,0.7418032786885246
0.6,0.6746031746031746
0.65,0.6746031746031746
0.7,0.8289473684210527
0.75,0.8289473684210527
0.8,0.8289473684210527
0.85,0.6470588235294118
0.9,0.6470588235294118
0.95,0.3333333333333333
1.0,NaN
