Threshold,recall
0.0,0.0
0.05,0.8327759197324415
0.1,0.8327759197324415
0.15,0.7658862876254181
0.2,0.7658862876254181
0.25,0.7658862876254181
0.3,0.7658862876254181
0.35,0.7190635451505016
0.4,0.7190635451505016
0.45,0.7190635451505016
0.5,0.6053511705685619
0.55,0.6053511705685619
0.6,0.2842809364548495
0.65,0.2842809364548495
0.7,0.21070234113712374
0.75,0.21070234113712374
0.8,0.21070234113712374
0.85,0.03678929765886288
0.9,0.03678929765886288
0.95,0.0033444816053511705
1.0,0.0
