Threshold,f1_score
0.0,0.0
0.05,0.7127942452486915
0.1,0.7127942452486915
0.15,0.7127942452486915
0.2,0.7127942452486915
0.25,0.7127942452486915
0.3,0.7127942452486915
0.35,0.643520967132603
0.4,0.643520967132603
0.45,0.643520967132603
0.5,0.643520967132603
0.55,0.11804267161410019
0.6,0.03139717425431711
0.65,0.02238554585821467
0.7,9.905587370376103E-4
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
