Threshold,f1_score
0.0,0.8353591160220994
0.05,0.8195854778133259
0.1,0.7394649115309001
0.15,0.3637382050066784
0.2,0.25092872505226427
0.25,0.08546248158136173
0.3,0.019583492784574174
0.35,0.010183959521482563
0.4,0.007759199728630189
0.45,0.007837001913518587
0.5,0.013057361895773811
0.55,0.0
0.6,0.0
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.95,0.0
1.0,0.0
